solvedAt,isCorrect,problemCode,timetaken,testMode,userUID,selected
1674696386245,1,basic5149,6635,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674696386245,1,basic5150,17493,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674696876214,1,advanced4801,31357,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,4
1674696876214,1,advanced4802,18151,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,1
1674696876214,1,advanced4803,14068,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,3
1674696876214,1,advanced4804,19842,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,5
1674696876214,1,advanced4805,19775,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,2
1674696876214,1,advanced4806,2890,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,3
1674696876214,1,advanced4807,7230,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,2
1674696876214,1,advanced4808,6156,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,1
1674696876214,1,advanced4809,3331,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,2
1674696876214,1,advanced4810,3218,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,2
1674696876214,0,advanced4811,1912,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,4
1674696876214,0,advanced4812,1764,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,3
1674696876214,0,advanced4813,1623,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,4
1674696876214,0,advanced4814,1516,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,5
1674696876214,0,advanced4815,1604,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,4
1674696876214,0,advanced4816,1438,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,3
1674696876214,1,advanced4817,1739,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,4
1674696876214,1,advanced4818,2161,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,1
1674696876214,1,advanced4819,2718,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,5
1674696876214,1,advanced4820,2031,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,4
1674696876214,1,advanced4821,1908,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,3
1674696876214,1,advanced4822,2159,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,3
1674696876214,1,advanced4823,2392,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,3
1674696876214,1,advanced4824,2774,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,4
1674696876214,1,advanced4825,2481,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,3
1674696876214,1,advanced4826,1895,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,1
1674696876214,1,advanced4827,1863,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,4
1674696876214,1,advanced4828,2278,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,5
1674696876214,1,advanced4829,2032,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,5
1674696876214,1,advanced4830,2013,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,5
1674696876214,1,advanced4831,2437,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,1
1674696876214,1,advanced4832,1800,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,4
1674696876214,1,advanced4833,1829,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,1
1674696876214,1,advanced4834,1969,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,5
1674696876214,1,advanced4835,3311,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,1
1674696876214,1,advanced4836,2578,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,1
1674696876214,1,advanced4837,1774,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,2
1674696876214,1,advanced4838,1917,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,4
1674696876214,1,advanced4839,1936,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,4
1674696876214,1,advanced4840,1578,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,2
1674696876214,1,advanced4841,1544,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,5
1674696876214,1,advanced4842,4445,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,3
1674696876214,1,advanced4843,1454,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,4
1674696876214,1,advanced4844,2584,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,5
1674696876214,1,advanced4845,4364,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,5
1674696876214,1,advanced4846,4559,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,5
1674696876214,1,advanced4847,7494,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,3
1674696876214,1,advanced4848,1399,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,2
1674696876214,1,advanced4849,2125,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,3
1674696876214,1,advanced4850,4687,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,5
1674696981517,1,advanced4801,5241,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,4
1674696981517,1,advanced4802,2713,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,1
1674696981517,1,advanced4803,2602,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,3
1674696981517,1,advanced4804,1229,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,5
1674696981517,0,advanced4805,1101,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,4
1674696981517,1,advanced4806,779,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,3
1674696981517,1,advanced4807,682,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,2
1674696981517,0,advanced4808,1405,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,4
1674696981517,0,advanced4809,778,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,3
1674696981517,0,advanced4810,807,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,5
1674696981517,0,advanced4811,1729,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,2
1674696981517,0,advanced4812,1974,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,3
1674696981517,0,advanced4813,1434,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,5
1674696981517,1,advanced4814,1722,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,3
1674696981517,0,advanced4815,783,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,2
1674696981517,1,advanced4816,958,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,4
1674696981517,1,advanced4817,2152,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,4
1674696981517,1,advanced4818,1560,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,1
1674696981517,1,advanced4819,1668,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,5
1674696981517,1,advanced4820,1225,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,4
1674696981517,1,advanced4821,1692,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,3
1674696981517,1,advanced4822,1302,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,3
1674696981517,1,advanced4823,2292,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,3
1674696981517,1,advanced4824,920,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,4
1674696981517,1,advanced4825,2030,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,3
1674696981517,1,advanced4826,1718,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,1
1674696981517,1,advanced4827,1442,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,4
1674696981517,1,advanced4828,2569,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,5
1674696981517,1,advanced4829,2675,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,5
1674696981517,1,advanced4830,1127,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,5
1674696981517,1,advanced4831,2175,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,1
1674696981517,0,advanced4832,2122,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,3
1674696981517,1,advanced4833,2695,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,1
1674696981517,1,advanced4834,1797,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,5
1674696981517,1,advanced4835,1895,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,1
1674696981517,1,advanced4836,1507,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,1
1674696981517,1,advanced4837,1633,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,2
1674696981517,1,advanced4838,1509,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,4
1674696981517,1,advanced4839,1837,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,4
1674696981517,1,advanced4840,1104,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,2
1674696981517,1,advanced4841,1890,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,5
1674696981517,1,advanced4842,2375,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,3
1674696981517,1,advanced4843,1588,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,4
1674697316924,1,advanced5901,14781,0,LH8ERBe1DpXavxtNNxKE0KIPyio2,2
1674697357662,1,advanced5801,27098,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,1
1674697357662,1,advanced5802,15785,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,5
1674697357662,1,advanced5803,22887,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,2
1674697357662,1,advanced5804,43170,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,5
1674697357662,0,advanced5805,9669,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,3
1674697357662,1,advanced5806,19683,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,3
1674697357662,1,advanced5807,11583,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,2
1674697357662,1,advanced5808,11919,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,4
1674697357662,0,advanced5809,28821,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,4
1674697357662,1,advanced5810,8017,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,4
1674697357662,1,advanced5811,5188,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,4
1674697357662,1,advanced5812,37408,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,5
1674697357662,1,advanced5813,7285,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,4
1674697357662,1,advanced5814,4052,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,1
1674697357662,1,advanced5815,32076,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,1
1674697357662,1,advanced5816,7967,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,3
1674697357662,1,advanced5817,3952,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,2
1674697357662,1,advanced5818,12852,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,4
1674697357662,1,advanced5819,21388,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,4
1674697357662,0,advanced5820,18337,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,4
1674697357662,1,advanced5821,20121,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,4
1674697357662,1,advanced5822,14371,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,1
1674697357662,1,advanced5823,23688,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,2
1674697357662,1,advanced5824,18937,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,2
1674697357662,1,advanced5825,8301,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,4
1674697357662,1,advanced5826,3452,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,5
1674697357662,1,advanced5827,3566,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,5
1674697357662,1,advanced5828,47428,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,4
1674697357662,0,advanced5829,20238,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,2
1674697357662,1,advanced5830,14356,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,4
1674697357662,0,advanced5831,25487,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,4
1674697357662,1,advanced5832,9452,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,3
1674697357662,1,advanced5833,18522,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,5
1674697357662,1,advanced5834,16386,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,1
1674697357662,1,advanced5835,4986,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,2
1674697357662,0,advanced5836,20055,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,5
1674697357662,0,advanced5837,31924,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,3
1674697357662,1,advanced5838,7003,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,3
1674697357662,1,advanced5839,20634,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,3
1674697357662,0,advanced5840,35590,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,1
1674697357662,1,advanced5841,24555,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,2
1674697357662,0,advanced5842,7553,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,2
1674697357662,1,advanced5843,10085,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,1
1674697357662,1,advanced5844,18022,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,5
1674697357662,1,advanced5845,8386,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,3
1674697357662,1,advanced5846,4735,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,5
1674697357662,1,advanced5847,6118,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,5
1674697357662,1,advanced5848,9769,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,3
1674697357662,1,advanced5849,33492,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,5
1674697357662,1,advanced5850,13575,1,yuAW8RS6gFSLAmpQ2FQLxcXxChs1,2
1674697549631,1,advanced5934,247488,0,LH8ERBe1DpXavxtNNxKE0KIPyio2,1
1674697737027,0,advanced5544,186014,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,2
1674698142353,0,basic4826,818387,0,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,0
1674698198822,0,basic4746,49382,0,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,0
1674700012568,0,advanced6020,2007,0,EZKg2x3FgvRNiQfgK0iNy1iz54k2,3
1674700917018,0,advanced6046,3850,0,LH8ERBe1DpXavxtNNxKE0KIPyio2,0
1674701125685,0,advanced5647,1683,0,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,0
1674696981517,1,advanced4844,1569,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,5
1674696981517,1,advanced4845,1420,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,5
1674696981517,1,advanced4846,1050,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,5
1674696981517,1,advanced4847,2104,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,3
1674696981517,1,advanced4848,2629,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,2
1674696981517,1,advanced4849,1297,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,3
1674696981517,1,advanced4850,1677,1,Q2osgulUm9Q0VwpY0rAulT6V6aN2,5
1674707824115,0,basic5448,1797,0,LH8ERBe1DpXavxtNNxKE0KIPyio2,0
1674707975842,1,advanced5001,18632,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674710327723,1,advanced4701,23798,1,XbNbgaq12xWNCF3lLBxYeGvDz403,1
1674710327723,1,advanced4702,15455,1,XbNbgaq12xWNCF3lLBxYeGvDz403,2
1674710327723,0,advanced4703,34204,1,XbNbgaq12xWNCF3lLBxYeGvDz403,3
1674710327723,1,advanced4704,25741,1,XbNbgaq12xWNCF3lLBxYeGvDz403,1
1674710327723,1,advanced4705,10213,1,XbNbgaq12xWNCF3lLBxYeGvDz403,1
1674710327723,1,advanced4706,12459,1,XbNbgaq12xWNCF3lLBxYeGvDz403,5
1674710327723,1,advanced4707,31731,1,XbNbgaq12xWNCF3lLBxYeGvDz403,2
1674710327723,0,advanced4708,19581,1,XbNbgaq12xWNCF3lLBxYeGvDz403,1
1674710327723,0,advanced4709,21948,1,XbNbgaq12xWNCF3lLBxYeGvDz403,1
1674710327723,0,advanced4710,33926,1,XbNbgaq12xWNCF3lLBxYeGvDz403,5
1674710327723,1,advanced4711,14102,1,XbNbgaq12xWNCF3lLBxYeGvDz403,3
1674710327723,1,advanced4712,23860,1,XbNbgaq12xWNCF3lLBxYeGvDz403,1
1674710327723,1,advanced4713,15378,1,XbNbgaq12xWNCF3lLBxYeGvDz403,4
1674710327723,1,advanced4714,19649,1,XbNbgaq12xWNCF3lLBxYeGvDz403,3
1674710327723,1,advanced4715,13967,1,XbNbgaq12xWNCF3lLBxYeGvDz403,1
1674710327723,0,advanced4716,45372,1,XbNbgaq12xWNCF3lLBxYeGvDz403,4
1674710327723,1,advanced4717,13519,1,XbNbgaq12xWNCF3lLBxYeGvDz403,5
1674710327723,0,advanced4718,35764,1,XbNbgaq12xWNCF3lLBxYeGvDz403,1
1674710327723,0,advanced4719,28168,1,XbNbgaq12xWNCF3lLBxYeGvDz403,1
1674710327723,1,advanced4720,13454,1,XbNbgaq12xWNCF3lLBxYeGvDz403,5
1674710327723,0,advanced4721,33214,1,XbNbgaq12xWNCF3lLBxYeGvDz403,4
1674710327723,1,advanced4722,19313,1,XbNbgaq12xWNCF3lLBxYeGvDz403,4
1674710327723,1,advanced4723,9484,1,XbNbgaq12xWNCF3lLBxYeGvDz403,5
1674710327723,1,advanced4724,8446,1,XbNbgaq12xWNCF3lLBxYeGvDz403,2
1674710327723,0,advanced4725,24236,1,XbNbgaq12xWNCF3lLBxYeGvDz403,3
1674710327723,1,advanced4726,9845,1,XbNbgaq12xWNCF3lLBxYeGvDz403,4
1674710327723,0,advanced4727,15778,1,XbNbgaq12xWNCF3lLBxYeGvDz403,5
1674710327723,1,advanced4728,21880,1,XbNbgaq12xWNCF3lLBxYeGvDz403,1
1674710327723,1,advanced4729,8726,1,XbNbgaq12xWNCF3lLBxYeGvDz403,5
1674710327723,0,advanced4730,28733,1,XbNbgaq12xWNCF3lLBxYeGvDz403,2
1674710327723,1,advanced4731,15184,1,XbNbgaq12xWNCF3lLBxYeGvDz403,5
1674710327723,1,advanced4732,15656,1,XbNbgaq12xWNCF3lLBxYeGvDz403,3
1674710327723,0,advanced4733,17506,1,XbNbgaq12xWNCF3lLBxYeGvDz403,3
1674710327723,1,advanced4734,11526,1,XbNbgaq12xWNCF3lLBxYeGvDz403,3
1674710327723,0,advanced4735,22760,1,XbNbgaq12xWNCF3lLBxYeGvDz403,2
1674710327723,0,advanced4736,19437,1,XbNbgaq12xWNCF3lLBxYeGvDz403,5
1674710327723,1,advanced4737,18222,1,XbNbgaq12xWNCF3lLBxYeGvDz403,3
1674710327723,1,advanced4738,9498,1,XbNbgaq12xWNCF3lLBxYeGvDz403,2
1674710327723,1,advanced4739,8363,1,XbNbgaq12xWNCF3lLBxYeGvDz403,5
1674710327723,1,advanced4740,20809,1,XbNbgaq12xWNCF3lLBxYeGvDz403,2
1674710327723,1,advanced4741,21720,1,XbNbgaq12xWNCF3lLBxYeGvDz403,2
1674710327723,0,advanced4742,24877,1,XbNbgaq12xWNCF3lLBxYeGvDz403,1
1674710327723,0,advanced4743,28358,1,XbNbgaq12xWNCF3lLBxYeGvDz403,1
1674710327723,1,advanced4744,14498,1,XbNbgaq12xWNCF3lLBxYeGvDz403,1
1674710327723,1,advanced4745,27725,1,XbNbgaq12xWNCF3lLBxYeGvDz403,4
1674710327723,1,advanced4746,13977,1,XbNbgaq12xWNCF3lLBxYeGvDz403,3
1674710327723,1,advanced4747,38615,1,XbNbgaq12xWNCF3lLBxYeGvDz403,5
1674710327723,0,advanced4748,10918,1,XbNbgaq12xWNCF3lLBxYeGvDz403,5
1674710327723,1,advanced4749,16816,1,XbNbgaq12xWNCF3lLBxYeGvDz403,4
1674710327723,1,advanced4750,14540,1,XbNbgaq12xWNCF3lLBxYeGvDz403,3
1674711773058,0,advanced6205,4283,0,sfZzDoa6Kra00iWJgM2vjQKDCA72,0
1674711806842,1,advanced5402,38067,0,sfZzDoa6Kra00iWJgM2vjQKDCA72,3
1674712687965,0,basic5549,30146,0,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,0
1674712689916,0,basic4902,32097,0,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,0
1674712691581,0,basic5837,33762,0,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,0
1674712693466,0,basic5035,35647,0,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,0
1674712694915,0,basic4708,37096,0,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,0
1674712711531,0,basic5745,931,0,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,0
1674712713064,0,basic4731,2464,0,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,0
1674712714538,0,basic5211,3938,0,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,0
1674712715764,0,basic5535,5164,0,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,0
1674712716815,0,basic5131,6215,0,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,0
1674712717882,0,basic6050,7282,0,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,0
1674712718999,0,basic5547,8399,0,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,0
1674712720132,0,basic4823,9532,0,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,0
1674712721416,0,basic4906,10816,0,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,0
1674712722648,0,basic5408,12048,0,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,0
1674712723681,0,basic5831,13081,0,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,0
1674712724765,0,basic5425,14165,0,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,0
1674712725931,0,basic5428,15331,0,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,0
1674712726965,0,basic4949,16365,0,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,0
1674712728116,0,basic5515,17516,0,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,0
1674712729114,0,basic4734,18514,0,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,0
1674712737367,0,basic5125,1702,0,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,0
1674713620260,1,advanced6101,16671,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,4
1674713620260,1,advanced6102,9757,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,1
1674713620260,1,advanced6103,14685,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,5
1674713620260,1,advanced6104,24894,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,1
1674713620260,1,advanced6105,16059,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,1
1674713620260,1,advanced6106,38303,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,5
1674713620260,1,advanced6107,17477,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,2
1674713620260,0,advanced6108,36010,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,3
1674713620260,1,advanced6109,38418,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,1
1674713620260,1,advanced6110,26903,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,1
1674713620260,1,advanced6111,27300,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,2
1674713620260,1,advanced6112,31521,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,3
1674713620260,0,advanced6113,32051,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,2
1674713620260,1,advanced6114,21685,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,3
1674713620260,1,advanced6115,30133,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,3
1674713620260,0,advanced6116,25715,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,1
1674713620260,1,advanced6117,48933,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,4
1674713620260,1,advanced6118,39274,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,5
1674713620260,1,advanced6119,36965,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,2
1674713620260,1,advanced6120,34086,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,5
1674713620260,1,advanced6121,71220,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,4
1674713620260,1,advanced6122,52556,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,5
1674713620260,1,advanced6123,24648,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,2
1674713620260,1,advanced6124,50959,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,4
1674713620260,0,advanced6125,25227,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,1
1674713620260,1,advanced6126,26861,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,3
1674713620260,0,advanced6127,30967,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,2
1674713620260,0,advanced6128,56792,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,3
1674713620260,1,advanced6129,83871,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,2
1674713620260,1,advanced6130,48379,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,2
1674713620260,1,advanced6131,12895,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,1
1674713620260,1,advanced6132,161740,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,2
1674713620260,1,advanced6133,57999,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,4
1674713620260,1,advanced6134,46399,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,1
1674713620260,0,advanced6135,17230,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,2
1674713620260,1,advanced6136,12257,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,5
1674713620260,1,advanced6137,12886,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,4
1674713620260,1,advanced6138,15480,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,2
1674713620260,1,advanced6139,17903,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,3
1674713620260,1,advanced6140,23014,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,5
1674713620260,1,advanced6141,9189,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,3
1674713620260,0,advanced6142,28010,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,2
1674713620260,1,advanced6143,32824,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,4
1674713620260,1,advanced6144,64754,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,4
1674713620260,0,advanced6145,42960,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,1
1674713620260,1,advanced6146,31748,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,1
1674713620260,1,advanced6147,60266,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,5
1674713620260,0,advanced6148,18027,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,3
1674713620260,1,advanced6149,14525,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,2
1674713620260,1,advanced6150,71539,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,3
1674714220890,1,advanced4801,18021,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
