assessmentItemID,keyword
advanced4801,"['박물관', '농경', '정착', '생활', '시작', '시대', '특별전', '마련', '내용', '전시', '유물', '가락바퀴', '왼쪽', '돌', '판', '오른쪽', '제시', '제시', '신석기 시대', '임', '수', '참고', '가락바퀴', '중앙', '구멍', '축', '막대', '가락', '방향', '회전', '실', '신석기 시대', '대표', '유물', '뼈', '바늘', '옷', '데', '사용', '신석기 시대', '빗살', '무늬', '토기', '식량', '저장']"
advanced4802,"['나라', '왕이', '벼슬', '상가', '대로', '패자', '고추가', '주부', '우태', '승', '사자', '조의', '선인', '존비', '등급', '내용', '대가', '사자', '조의', '선인', '명단', '왕', '보고', '내용', '마지막', '범죄자', '제가', '회의', '사형', '처자', '노비', '내용', '제시', '나라', '초기', '국가', '고구려', '임', '수', '초기', '국가', '고구려', '집집', '부', '창고']"
advanced4803,"['김해 대성동 고분군', '호분', '발굴', '조사', '설명회', '현장', '내용', '대형', '덩이', '쇠', '매', '고리', '큰칼', '화살촉', '등', '점', '철기', '유물', '출토', '이번', '발굴', '김', '수로왕', '건국', '연구', '전망', '이다', '내용', '제시', '가야', '임', '수', '가야', '철제', '판', '갑옷', '투구']"
advanced4804,"['제왕', '대가', '사신', '혼인', '신라', '왕', '벌', '잔', '비지', '딸', '내용', '신라', '습격', '왕이', '보병', '기병', '명', '구천', '신라', '복병', '살해', '시호', '성', '내용', '년', '신라', '소지 마립간', '백제', '동성왕', '사이', '혼인', '동맹', '차', '나제 동맹', '대', '백제', '동성왕', '이름', '마제', '부름', '년', '관산성 전투', '백제', '성왕', '전사', '것', '수', '백제', '성왕', '신라', '진흥왕', '연합', '한강', '유역', '수복', '것', '551년', '일']"
advanced4805,"['당', '파견', '이찬', '김춘추', '오늘', '귀국', '김춘추', '환대', '당', '태종', '군사', '지원', '성과', '내용', '김춘추', '대당', '외교', '결과', '동맹', '결성', '것', '수', '동맹', '결성', '것', '648년', '일', '연표', '시기', '해당']"
advanced4806,"['재위', '1년', '원년', '김', '흠', '돌', '등', '반란', '도모', '사실', '재위', '2년', '국학', '재위', '5년', '서원', '소경', '설치', '전국', '주', '소경', '조직', '마지막', '재위', '9년', '달구', '벌', '천도', '한', '사실', '제시', '달구', '벌', '지금', '대구', '이상', '자료', '제시', '신라', '대', '왕인', '신문왕', '재위', '수', '신문왕', '재위', '년', '년', '관료전', '지급', '재위', '년', '년', '녹읍', '폐지']"
advanced4807,"['왼쪽', '말풍선', '탑', '진성', '여왕', '때', '해인사', '부근', '전란', '사망', '사람', '넋', '위로', '내용', '오른쪽', '말풍선', '최치원', '작성', '탑', '지', '혼란', '시기', '상황', '수', '있다', '내용', '배경', '지식', '필요', '문제', '제시', '사진', '속', '탑', '경남', '합천군', '가야산', '해인사', '길', '탑', '년', '탑', '내부', '개', '탑', '최치원', '장의', '탑', '지석', '발견', '최치원', '해인사', '묘길상', '탑', '진성', '여왕', '재위', '년', '년', '발생', '초적', '약탈', '전란', '불교', '사원', '희생', '승려', '원혼', '추모', '석탑', '길', '탑', '내용', '기록', '사벌주', '원종과 애노의 난', '등', '신라', '전국', '곳곳', '농민', '봉기', '것', '신라', '말', '일', '이다', '진성', '여왕']"
advanced4808,"['일본', '나라', '현', '헤이', '조큐', '유적', '출토', '목간', '내용', '목간', '고려', '명칭', '일본', '국가', '고려', '고구려', '계승', '것', '인식', '수', '있다', '내용', '목간', '고려', '사절', '귀국', '천평', '2년', '10월 28일', '위계', '단계', '올린다', '내용', '제시', '국가', '발해', '임', '수', '년', '발해 문왕', '년', '해당', '발해', '중정', '대', '관리', '감찰', '중정', '대', '감찰', '기구']"
advanced4809,"['답사', '계획서', '제목', '하', '신라', '년', '고도', '경주', '답사', '주제', '경로', '천마총', '첨성대', '동궁', '월지', '분황사', '지', '불국사', '제시', '자장', '건의', '건립', '것', '첨성대', '황룡사', '목', '탑', '이다', '선덕', '여왕']"
advanced4810,"['태조', '정예', '기병', '공산', '아래', '견훤', '내용', '태조', '장수', '김락', '신숭겸', '군사', '패배', '태조', '죽음', '면', '내용', '후백제', '견훤', '고려', '왕건', '공산', '전투', '것', '수', '있다', '공산', '지금', '대구', '팔공산', '일대', '태조', '신검', '군대', '일리', '천', '사이', '대치', '내용', '태조', '견훤', '병사', '사열', '후', '신검', '양검', '용검', '문무', '관료', '항복', '오니', '태조', '위로', '내용', '년', '9월', '일리', '천', '전투', '것', '수', '일리', '천', '지금', '경북', '구미', '선산', '하천', '고려', '왕건', '일리', '천', '전투', '승리', '후삼국', '통일', '경순왕', '김', '부가', '경주', '사심관', '것', '왕건', '귀', '부', '직후', '일', '이다', '왕건', '항복', '경순왕', '경주', '사심관', '지방', '자치', '감독']"
advanced4811,"['지도', '개경', '환도', '결정', '반발', '봉기', '이동', '경로', '것', '강화도', '진도', '배중손', '제주도', '김통정', '중심', '항쟁', '내용', '제시', '군사 조직', '고려', '삼별초', '임', '수', '삼별초', '고려 원종', '년', '년', '개경', '환', '도령', '반발', '봉기', '삼별초', '최', '씨', '무신', '정권', '군사', '기반', '최우', '집권', '좌별초', '우별초', '최항', '집권기', '1254년', '고종', '이후', '신의군', '조직']"
advanced4812,"['고려', '시대', '교육', '제목', '하', '강', '관학', '정비', '강', '사학', '융성', '강', '관학', '진흥책', '관학', '진행', '책', '국자감', '서적', '포', '설치', '제시', '서적', '포', '일종', '출판', '기관', '숙종', '년', '년', '설치', '전문', '강좌', '재가', '개설', '것', '예종', '년', '1109년', '일']"
advanced4813,"['금', '번성', '왕조', '신하', '내용', '중론', '공', '여진', '본래', '왕조', '사람', '자손', '신하', '천자', '조회', '국경', '부근', '사람', '왕조', '호적', '속', '지', '왕조', '신하', '수', '내용', '마지막', '당시', '권신', '왕명', '신하', '인해', '서', '표', '인종', '본심', '공', '내용', '제시', '사료', '속', '상황', '금', '군신', '관계', '요구', '당시', '권신', '이자겸', '굴욕', '외교', '고려', '것', '고려 인종', '금', '고려', '글', '앞', '사신', '왕래', '의례', '요와', '구제', '기준', '제시', '참고', '출처', '윤언이', '묘지명', '바', '윤언이', '별무반', '여진', '정벌', '후', '동북 9성', '설치', '윤관', '아들', '연표', '제시', '상황', '시기', '별무반', '설치', '무신', '정변', '사이', '시기', '해당']"
advanced4814,"['개요', '고려', '회의', '기구', '중서문하성', '중추원', '고위', '관료', '국방', '군사', '문제', '내용', '대내', '법제', '격식', '관장', '식목도감', '합의제', '운영', '내용', '관련', '사료', '판사', '시중', '평', '장사', '참', '지', '정사', '정당', '문학', '지문', '하', '성사', '임명', '사', '추밀', '직', '사', '품', '이상', '임명', '무릇', '국가', '일', '사', '이상', '관료', '의논', '합', '좌', '이름', '내용', '제시', '기구', '도병마사', '임', '수', '도병마사', '원 간섭기', '도평의사사', '개편', '충렬왕']"
advanced4815,"['말풍선', '경상북도', '칠곡군', '봉사', '비석', '이다', '내용', '문종', '아들', '국', '청사', '중심', '천태종', '개창', '한', '행적', '기록', '있다', '내용', '제시', '대각국사', '의천', '수', '사진', '속', '비석', '말풍선', '제시', '대로', '칠곡 선봉사 대각국사비', '이다', '보물', '호', '의천', '천태종', '통합', '이론', '이론', '연마', '수행', '강조', '교관', '겸', '수', '제시']"
advanced4816,"['위', '사료', '경종', '원년', '처음', '직관', '산', '관', '품', '전시과', '제정', '내용', '경종', '원년', '년', '시행', '시정', '전시과', '임', '수', '아래', '사료', '문종', '30년', '양반', '전시과', '상서령', '문하시중', '전지', '결과', '시지', '결', '한인', '잡류', '전지', '결', '내용', '문종', '년', '년', '시행', '경정', '전시과', '임', '수', '건원중보', '발행', '금속', '화폐', '통용', '추진', '것', '고려 성종', '년', '996년', '일', '건원중보', '우리나라', '최초', '철전', '통용', '실패']"
advanced4817,"['왼쪽', '말풍선', '고려', '시대', '민생', '안정', '시행', '정책', '이야기', '내용', '중간', '말풍선', '감염병', '확산', '등', '대처', '구제', '도감', '설치', '내용', '고려사', '고려 예종', '년', '년', '개경', '역질', '발생', '구제', '도감', '구급', '도감', '설치', '바', '국산', '약재', '치료', '방법', '정리', '향약', '집성', '방', '간행', '것', '조선 세종', '년', '1433년', '일']"
advanced4818,"['조선', '법', '궁', '제목', '하', '군자', '만년', '복', '뜻', '궁궐', '이다', '삼봉', '정도전', '이름', '궁궐', '안', '국왕', '정무', '공간', '왕실', '생활', '공간', '등', '조성', '있다', '내용', '관람', '경로', '광화문', '근정전', '사정전', '강녕', '전과', '교태전', '향원정', '건청궁', '경회루', '제시', '제시', '경복궁', '임', '수', '고종', '아', '파', '천', '이후', '환', '궁', '곳', '경운궁', '지금', '덕수궁', '이다']"
advanced4819,"['선유', '불씨', '지옥', '설', '논박', '말', '불법', '중국', '전', '사람', '사람', '지옥', '시', '왕', '이란', '것', '자', '말', '지옥', '수', '한', '내용', '제시', '글', '불교', '비판', '글', '불씨잡변', '성리학자', '입장', '불교', '교리', '비판', '삼봉', '정도전', '것', '수', '있다', '출처', '정도전', '문집', '삼봉집', '시', '왕', '저승', '사람', '재판', '명', '대왕', '정도전', '태조', '년', '년', '조선경국전']"
advanced4820,"['말풍선', '우표', '속', '인물', '15세기', '조선', '과학', '기술', '발전', '기여', '말', '생몰', '연대', '1465년', '활동', '세종', '때', '문', '급제', '갑인자', '제작', '참여', '천문', '의상', '교정', '제작', '제시', '저서', '제가역상집', '교식추보법', '등', '배경', '지식', '필요', '문제', '제시', '인물', '문신', '이자', '천문학자', '이순지', '갑인자', '세종', '년', '년', '갑인', '년', '구리', '활자', '천문', '의상', '이란', '천문', '관측', '기구', '제가역상집', '교식추보법', '문서', '이순지', '정인지', '정초', '정', '흠', '지', '김담', '등', '칠정산', '내', '외', '편', '편찬', '세종']"
advanced4821,"['갑자', '년', '봄', '임금', '어머니', '비명', '것', '당시', '논의', '참여', '명', '수행', '신하', '대역', '죄', '추', '죄', '팔촌', '연좌', '내용', '연산군', '년', '년', '갑자사화', '것', '수', '있다', '연산군', '생모', '폐비 윤씨', '사사', '사건', '정문', '형', '등', '의논', '김종직', '조의제문', '보니', '수', '수', '대역', '죄', '논단', '부관참시', '해서', '죄', '신하', '백성', '분', '것', '사리', '일', '이다', '내용', '김종직', '조의제문', '언급', '것', '연산군', '년', '년', '무오사화', '것', '수', '정유', '년', '이후', '조정', '대신', '사이', '윤', '소윤', '말', '자전', '윤원형', '이기', '등', '고변', '화', '내용', '명종', '원년', '년', '발생', '을사사화', '수', '언', '문', '조광조', '현량과', '설치', '것', '처음', '인재', '생각', '경', '뒤', '보고', '한', '내용', '중종', '년', '년', '발생', '기묘사화', '수', '이상', '순서', '나열']"
